# random QPEC   s p a r s e   data from matlab

param n := 1000 ;
param m := 1000 ;
param p := 1500 ;

param:	 	A :=
	1468   492    	    1.72246180368702
	1494   492    	 -0.4691539911875289
	85     493    	 -0.5943201950724797
	124    493    	  0.6299812517268499
	145    493    	  -0.254970053329584
	250    493    	   2.537540919397744
	253    493    	  -2.934952694426734
	278    493    	  0.5000377839897006
	351    493    	   3.436094939446121
	355    493    	  0.3653434833350326
	369    493    	 -0.8672154382184218
	392    493    	  -1.242064929214336
	447    493    	  -2.099720637360457
	450    493    	   1.853460776551375
	465    493    	   3.159793149288648
	485    493    	   2.139868571488125
	507    493    	-0.01297741570182964
	543    493    	   3.226835894969681
	584    493    	   3.125806778262279
	626    493    	  0.5843588582167207
	667    493    	  0.4897953367278891
	679    493    	   0.649937751074293
	704    493    	   -3.89455610508777
	726    493    	   3.059507678756261
	728    493    	    2.88275877706835
	803    493    	   2.176582365379009
	867    493    	  -1.322252104674583
	879    493    	  -3.151815350703809
	1012   493    	  -1.464870313864607
	1018   493    	   1.301602984453367
	1026   493    	  0.2586499956709565
	1131   493    	   1.519483408666907
	1174   493    	    1.99179437290495
	1242   493    	 0.05520426670797374
	1309   493    	  -1.072868718333947
	1313   493    	   3.108348372908472
	1320   493    	  0.7030878237928677
	1395   493    	  -1.651059738197858
	1405   493    	   1.788981775654937
	1406   493    	  -1.073370563366157
	1445   493    	  -1.221644597696906
	1451   493    	    2.17337291602668
	1467   493    	  -1.223809244681061
	1471   493    	  -1.522423195430274
	1      494    	    2.36312174720835
	2      494    	   2.800756759383137
	178    494    	   3.767760470401385
	195    494    	   3.958279978464488
	256    494    	  -2.421438190350979
	295    494    	   1.457536681302607
	485    494    	  -3.228918999074455
	575    494    	  0.5796788616942612
	804    494    	  -3.759867619611261
	816    494    	   3.171303316564906
	869    494    	  0.9014687002177668
	880    494    	  0.6433044730887305
	923    494    	  -3.534457426301417
	937    494    	   3.635663356462337
	940    494    	 -0.4913611097686741
	1008   494    	   3.982071705154176
	1017   494    	    0.40356111359017
	1123   494    	  -3.746097043038391
	1131   494    	   1.957649464699276
	1220   494    	   -1.50439561042208
	1280   494    	   2.293390236000246
	1285   494    	   3.952523093648498
	1291   494    	     2.7681020604298
	1301   494    	   3.647623006090346
	1363   494    	  -2.008867925968425
	60     495    	   2.017348515809211
	340    495    	   2.416584535695884
	354    495    	 -0.7466759033252837
	515    495    	   3.571325890520273
	550    495    	 -0.4518763555455378
	633    495    	  0.3917158862537313
	671    495    	   2.726455672982361
	823    495    	  -3.401209663320896
	826    495    	    1.14144439117119
	907    495    	   1.732055022256475
	984    495    	  -2.204785718677932
	991    495    	   3.658151384283859
	1073   495    	  -1.287120095122196
	1095   495    	   3.449881601822508
	1170   495    	  -2.959891933463464
	1171   495    	 -0.1274570618418309
	1215   495    	  -1.688900067326101
	1255   495    	  -1.757279063461944
	1348   495    	  0.9061432876187112
	1351   495    	   -3.53241660051626
	1374   495    	  -2.731067444538263
	1396   495    	 -0.3308235315283872
	1412   495    	  0.5833863376562416
	1452   495    	  -2.783473658740276
	47     496    	   -3.58646171148236
	108    496    	  -3.764114718774387
	121    496    	    1.53563354794664
	139    496    	  -1.444909642192028
	145    496    	   2.718313689678122
	169    496    	   2.832219443671508
	218    496    	  -1.811620610678392
	229    496    	   1.446209902617246
	233    496    	   3.516096543295354
	253    496    	  0.2500647698762197
	420    496    	  -2.148465233924084
	565    496    	   1.421534969202026
	577    496    	   -2.97967387688331
	804    496    	-0.09508280646758305
	821    496    	    -3.7506384140582
	864    496    	  0.9628887125118117
	889    496    	 -0.7407961286328715
	899    496    	  -2.532310976894717
	902    496    	  -2.097883532800657
	990    496    	  -2.673954638966338
	1007   496    	  0.7047936416719081
	1204   496    	   1.110406423504654
	1216   496    	  -0.224247513443347
	1231   496    	   3.246703084207467
	1256   496    	 -0.8295818552512593
	1291   496    	   3.491329643638492
	1343   496    	  -3.973644074040299
	1360   496    	   3.409985001855523
	1367   496    	  -2.412189136451198
	1405   496    	   3.416703432526767
	2      497    	  0.3188549523795281
	36     497    	-0.06106301213664134
	96     497    	   1.966594389624239
	127    497    	   1.718002776484006
	133    497    	  0.1452000346710909
	145    497    	   -1.30181757980111
	258    497    	   2.565266284423538
	339    497    	   3.086399081669002
	369    497    	  0.7101298629819093
	424    497    	  -2.698910332610323
	453    497    	  -1.726646873041357
	847    497    	  -2.101439482579678
	935    497    	  -1.215454707488164
	964    497    	   2.639978702478101
	1056   497    	  -1.640450252983929
	1078   497    	  -2.320798914097622
	1195   497    	 -0.4188907837583176
	1247   497    	   1.099818354984661
	1370   497    	   3.877912294062745
	1421   497    	 -0.7912248954136039
	1488   497    	 -0.4362587986682818
	1500   497    	    2.53522835603693
	37     498    	  0.3448742685582831
	45     498    	   3.981373701235919
	131    498    	   1.601064412668843
	199    498    	 -0.1471124757766318
	205    498    	   3.609518494275174
	257    498    	   3.697111945458274
	260    498    	  -3.912176456261508
	299    498    	  -3.718787122386874
	306    498    	   1.816337547179469
	331    498    	    2.32832202982545
	375    498    	   3.217687461160909
	496    498    	   3.178451381241182
	515    498    	 -0.7257580257606495
	572    498    	  0.9253812753247939
	579    498    	   0.187930988235367
	586    498    	  -3.347500934893033
	651    498    	    1.98146929497899
	671    498    	 -0.4595041854584143
	718    498    	   3.821315880781652
	744    498    	   1.666469937966424
	786    498    	   2.548482286999227
	796    498    	 -0.5125077685865143
	996    498    	   3.200204938277698
	1097   498    	  -3.480798609312996
	1191   498    	  -3.096929061737344
	1325   498    	  -1.244849464504444
	1396   498    	 -0.1510943976003185
	1398   498    	  -3.416083205219397
	1403   498    	    1.01312433789164
	1452   498    	    2.15821755219168
	1494   498    	   2.928870111205089
	1499   498    	 0.05161242003162059
	1      499    	  -3.012794669257847
	53     499    	  -2.903698108579823
	105    499    	   3.380374271134089
	202    499    	   2.557925666942227
	215    499    	  -1.078747226427657
	252    499    	  -3.846585679727879
	270    499    	  -2.683627258373251
	369    499    	 -0.8473928630572711
	379    499    	  -2.986992820625656
	383    499    	  -1.783158137362058
	483    499    	  0.7012501380877803
	506    499    	  0.7728424467019934
	529    499    	   3.884034480845572
	560    499    	   3.101288228808571
	563    499    	 -0.4902186861681841
	666    499    	  0.9511563018668241
	670    499    	 0.02735747584484383
	699    499    	 -0.1791190300970893
	794    499    	   2.022924444648868
	800    499    	 0.01594134979692363
	1043   499    	  -1.686649455542979
	1050   499    	   3.213911246142309
	1097   499    	   2.217773276482603
	1111   499    	   1.123320719750282
	1121   499    	  -1.375907323032574
	1206   499    	  -2.166936154555034
	1270   499    	-0.04744248653177285
	1318   499    	  -2.694434016335026
	1344   499    	  0.7301804333600126
	1346   499    	   3.715739853547765
	1360   499    	 -0.3820738142272799
	1432   499    	  -1.548515590628849
	1459   499    	-0.09916022610811526
	1474   499    	  0.6550443827430925
	1496   499    	   3.357979897110714
	9      500    	   3.315588090250077
	86     500    	  -1.229718706211876
	109    500    	   3.757434267437754
	159    500    	  -1.202965325304757
	232    500    	   1.645445710814299
	255    500    	  -1.505881174237412
	323    500    	 -0.0206792336053585
	334    500    	  -3.185980263718394
	373    500    	  -1.795414755956929
	397    500    	 -0.5571879728497882
	570    500    	   2.266341230956066
	576    500    	  -2.475701089238608
	611    500    	   2.957459534964273
	624    500    	  -3.997864183037478
	626    500    	  -2.680669951569601
	813    500    	   1.886424402653438
	823    500    	   3.869188565699937
	829    500    	  -3.897931065362846
	832    500    	   3.486273471026808
	850    500    	   2.139428547648447
	886    500    	   2.726405936631563
	935    500    	    3.85273124643263
	971    500    	   -1.39169873175756
	977    500    	  -2.033772031792333
	1013   500    	 -0.2368031685411944
	1036   500    	  -2.378071035434525
	1102   500    	  -3.876925114484935
	1146   500    	   3.272347286004734
	1180   500    	 -0.5107777623975545
	1251   500    	   -3.75493892643365
	1265   500    	   2.818733546332798
	1286   500    	  0.6504385977287024
	1300   500    	  -3.089113652281982
	1302   500    	   1.885500210284023
	1360   500    	   2.485404282103016
	1370   500    	 0.07192631255459325
	1433   500    	  -1.852540782584129
	1445   500    	   3.819246508096925
	45     501    	   2.947796672092656
	103    501    	 -0.8041914425809829
	170    501    	  -3.298204943210913
	177    501    	    2.82704224010326
	205    501    	   1.177333282855029
	216    501    	   1.430818660851018
	242    501    	 -0.2061871309793495
	250    501    	  0.4502323178808352
	275    501    	   3.801509700623113
	277    501    	 -0.3403572013323926
	316    501    	 -0.8851085327961989
	344    501    	   1.949880993901696
	551    501    	  -2.187114539643337
	556    501    	  -3.214564274630772
	605    501    	 -0.2982296889173934
	815    501    	   1.519977810569097
	816    501    	  -3.905158493623677
	831    501    	   1.049868794646985
	841    501    	     2.7559903966058
	892    501    	 -0.9427874632844642
	929    501    	  -1.235300569438981
	1090   501    	   3.491495962949235
	1101   501    	  -3.234175897778094
	1161   501    	  -2.332745078174744
	1212   501    	   1.118160428999998
	1218   501    	   3.510483812312821
	1295   501    	 -0.1554165986158962
	1314   501    	  0.9373016454918783
	1324   501    	  -2.272620788902334
	1403   501    	   3.580746944798505
	1408   501    	  -2.465998537124134
	1429   501    	 -0.4066232463375772
	6      502    	   3.114387027506897
	18     502    	   -1.72114838181117
	22     502    	   3.598956085554769
	95     502    	  -0.865323657572886
	114    502    	   3.042198288739751
	211    502    	  -2.855684734348061
	268    502    	   3.546918995467442
	275    502    	   3.973538372653321
	281    502    	   2.536837271664681
	307    502    	  0.2487463784631094
	360    502    	     2.7631854222916
	422    502    	  -1.967810957677574
	469    502    	   3.586546931223268
	485    502    	   3.558382555636755
	492    502    	  -3.898858834010949
	555    502    	  -2.259332186663213
	623    502    	   1.001660889481037
	673    502    	   1.865309878189727
	685    502    	   1.255060555997798
	688    502    	  -1.812608062202394
	736    502    	   2.959023430458746
	787    502    	  0.6060846879175328
	809    502    	  -2.960702627413302
	838    502    	  -0.509337121857953
	918    502    	   1.576386212174029
	974    502    	  -1.379463649065915
	1081   502    	  -3.641291152518844
	1202   502    	   1.016341018032441
	1349   502    	   3.266081589863673
	1493   502    	   2.533702942791257
	79     503    	  -1.294451373300725
	233    503    	 -0.9653968349869348
	313    503    	   1.005288297778596
	398    503    	   2.456505171235886
	447    503    	  -2.004752117211349
	481    503    	  0.6568978003491175
	531    503    	   1.284274569379294
	560    503    	   3.351261585648759
	615    503    	  -2.682984109354663
	720    503    	  -2.606884355939405
	748    503    	   3.345796879076304
	788    503    	  0.1253303681152547
	789    503    	 -0.0206421334392588
	913    503    	   3.788733336976139
	954    503    	  -1.175226281012979
	1027   503    	  -1.042600809150655
	1060   503    	   2.209230925053931
	1107   503    	 -0.2208120730802472
	1115   503    	   1.886984008311752
	1177   503    	   3.585202868834698
	1235   503    	  -3.719452399629844
	1279   503    	  -1.712377483822581
	1340   503    	  -3.429114594789741
	1399   503    	    -3.1214005458734
	1420   503    	   2.366952384992946
	1494   503    	   1.519959023930113
	57     504    	  0.7732120774561597
	83     504    	   3.495931531999228
	111    504    	   1.784466422062584
	168    504    	   2.534355185243466
	192    504    	 -0.6221904701656618
	245    504    	  -3.273227151144868
	279    504    	    2.58240046286136
	387    504    	   3.007726236715786
	465    504    	   2.643460094297053
	472    504    	   3.226865820226663
	597    504    	-0.09922202122361501
	658    504    	  -1.542246832299161
	755    504    	   0.283157924322019
	768    504    	   3.654647346425172
	783    504    	 -0.6096005014188588
	987    504    	  -2.839507638867715
	1049   504    	   2.746814444077581
	1067   504    	  -1.488140675000912
	1146   504    	  -1.659164118421806
	1212   504    	  0.9223302029642886
	1256   504    	   1.217758792088254
	1264   504    	  -2.820608682381272
	1266   504    	  -3.656160257596597
	1306   504    	   1.174551176454197
	1328   504    	    2.20349299824028
	1379   504    	  -1.581990490472871
	1402   504    	  -1.693217101364032
	1420   504    	  -2.631265423554585
	1472   504    	  -1.875538322085299
	1473   504    	   3.985859569155545
	22     505    	 -0.3450700809923326
	72     505    	   3.522382382081068
	94     505    	   1.059185011805587
	118    505    	   2.957775480559922
	244    505    	   3.574058696429272
	264    505    	  0.1816738230090928
	319    505    	  -1.226119982649628
	360    505    	  0.8573924549191227
	371    505    	   1.397725502679928
	392    505    	  -3.385265305352055
	419    505    	   1.143797768812532
	422    505    	 -0.9987656869919812
	437    505    	   3.294530812322409
	497    505    	   2.966222535337425
	568    505    	   1.504527969986446
	592    505    	 -0.5977849348437902
	684    505    	   3.127908464115071
	686    505    	-0.03358445504381535
	755    505    	 -0.9647659198216934
	778    505    	  0.8764098868129819
	949    505    	   -2.82205609922393
	967    505    	  -1.206203336457817
	976    505    	   3.653873808520787
	1055   505    	   3.996438082305919
	1064   505    	   0.231891905996898
	1161   505    	   1.553471117072492
	1181   505    	  -2.864840492077563
	1396   505    	  -3.443540468552867
	1399   505    	   2.621025505764887
	1423   505    	 -0.0919368211608087
	7      506    	  -1.816246810283627
	42     506    	  -3.841760471389517
	141    506    	   1.797229814248732
	213    506    	   2.796409334426937
	250    506    	 -0.9454333767972112
	417    506    	  -0.941797899520862
	471    506    	   2.625263548747293
	479    506    	  -0.844359072318468
	525    506    	   2.856458782617216
	646    506    	   2.802066016384432
	705    506    	   -2.10460653812839
	749    506    	  -2.001584301703416
	764    506    	 -0.2472875659574232
	870    506    	 -0.7424912176758474
	893    506    	  -3.032364435043355
	902    506    	  -3.128535780649882
	906    506    	   3.051075465535314
	985    506    	  0.5063985644403841
	1062   506    	  -1.800367648620329
	1189   506    	  -1.625984358427107
	1193   506    	  -2.606330021566865
	1217   506    	   2.508132673105287
	1227   506    	   3.556250810416532
	1237   506    	   2.785019173652408
	1340   506    	  -1.128994631175415
	1374   506    	   2.949459645407954
	1484   506    	 -0.0145983640172509
	1499   506    	   3.449943471443813
	27     507    	   -3.75229148182659
	77     507    	   3.391781530991095
	80     507    	   2.998489312361222
	176    507    	    3.77503772069469
	257    507    	   1.360467317216316
	281    507    	  -3.375975131697941
	385    507    	  0.8715434544121585
	544    507    	  0.5431112332935966
	570    507    	    2.39706867858631
	766    507    	 -0.7896030530285105
	812    507    	  -3.817014790986206
	846    507    	   2.282302103136807
	883    507    	   0.673859468043716
	898    507    	 -0.3976039012882877
	902    507    	   2.699134617438137
	975    507    	  -3.765637662152591
	1016   507    	  -3.712665054813337
	1029   507    	  0.1882751566303309
	1066   507    	   1.719496144782517
	1102   507    	  0.5196008517032489
	1138   507    	   3.516583475990493
	1190   507    	  -3.899672489566576
	1273   507    	  -1.529790854793876
	1333   507    	  -3.137772205815545
	1371   507    	   2.091112061446119
	1433   507    	  0.3470671085394299
	1478   507    	  0.2245687005224495
	1482   507    	  0.7459043062971462
	59     508    	  -3.709346432103471
	101    508    	  -3.014920148539785
	130    508    	  0.3825518583797622
	220    508    	  0.9718801625873335
	226    508    	   3.385668031585248
	233    508    	   -1.42460562541364
	293    508    	   2.021900287839538
	299    508    	   2.344834043804944
	404    508    	  -3.650533016608345
	440    508    	 -0.7686465665552049
	500    508    	  -1.845353151599575
	515    508    	   2.184861040760232
	622    508    	  -1.607615715641349
	728    508    	   2.526766187756679
	791    508    	   2.150316006573996
	889    508    	  -2.560533932671199
	1007   508    	  -2.533264420243569
	1075   508    	   3.994983371344853
	1201   508    	  -3.673282209631653
	1338   508    	 -0.4087646847631619
	8      509    	   2.868086825529154
	41     509    	 -0.3729615678884843
	89     509    	 -0.1108125728139711
	154    509    	-0.05776459540136392
	185    509    	  -2.916938106956398
	196    509    	   3.656604982752635
	242    509    	  -1.387110369925904
	349    509    	 0.01200685464404838
	357    509    	  0.8785426602133279
	374    509    	    1.81191892074976
	410    509    	 -0.1798401829692722
	468    509    	  -3.517065904809658
	508    509    	 0.09882075902951026
	538    509    	  -1.428114264005848
	681    509    	   2.749979320331467
	814    509    	  -3.595519877781868
	819    509    	  -2.558270144536285
	821    509    	   3.020174923827953
	869    509    	  -1.015555439989807
	918    509    	  -1.676931991091432
	1001   509    	   1.410188029245561
	1155   509    	   3.053410246527479
	1181   509    	   2.625849652395513
	1229   509    	   1.054966791092868
	1320   509    	  0.7970544867203824
	1351   509    	  -1.325804876780978
	1437   509    	   3.847613882202475
	1470   509    	  -1.745015810125049
	109    510    	 -0.8022671736787386
	174    510    	 -0.2374336552980512
	214    510    	 -0.2039074954594988
	215    510    	  -2.504634569634048
	259    510    	  -2.440236705560348
	288    510    	  -1.973321429441367
	308    510    	   1.626020691183405
	391    510    	  -2.406566116216856
	402    510    	   2.238420377596477
	415    510    	  -2.784441630721298
	433    510    	  0.2432622035235452
	477    510    	  -3.970199234769773
	530    510    	 -0.7962578333896855
	531    510    	  0.8026875577879542
	629    510    	  -1.751663922216587
	788    510    	   2.427496913088252
	900    510    	   1.541344905989871
	930    510    	   3.835792437119313
	1033   510    	  -1.184248405128833
	1036   510    	 -0.2398925480618574
	1050   510    	  0.2063139137841361
	1056   510    	  -3.047401900890936
	1147   510    	  0.8042306810637143
	1182   510    	   3.483612715957506
	1192   510    	  -1.920905261263673
	1197   510    	   1.154721221492961
	1320   510    	  -3.905241690531951
	1355   510    	   2.447366717479828
	35     511    	  -3.397544204908211
	55     511    	    2.71590870931554
	67     511    	   2.524880486784913
	150    511    	     2.2147388710709
	184    511    	  -3.397452406304633
	200    511    	  -1.030764429378679
	234    511    	   1.146538274896582
	248    511    	   3.968730688080532
	249    511    	  0.5360119214914798
	275    511    	 -0.7405708156249351
	297    511    	  -3.867199022261053
	420    511    	   2.744813437920443
	494    511    	  -2.899390555405706
	501    511    	  -1.142803961943278
	511    511    	    1.16360763328318
	525    511    	  0.5027594475554116
	561    511    	  -3.657944425781232
	567    511    	   2.709831427181992
	579    511    	  -1.443880728186984
	604    511    	   1.587828307220632
	622    511    	  -3.197332784159729
	659    511    	  0.7354862451252933
	692    511    	  0.9199623711965801
	707    511    	  0.6689075923845671
	771    511    	    1.03613887589245
	799    511    	  -2.616153902661127
	819    511    	   3.153680778645762
	842    511    	   1.199640608019959
	884    511    	  -0.684317956065907
	901    511    	  -3.227071173129171
	1019   511    	 -0.9326558098814708
	1021   511    	  -3.064509696822851
	1037   511    	   3.693078473067414
	1062   511    	  -2.779070361880152
	1140   511    	  -3.196909241004339
	1149   511    	   -2.69403261257989
	1278   511    	  -1.681324447356781
	1307   511    	     2.2305978304849
	1337   511    	  -2.623043540223987
	1375   511    	   2.018901328565041
	1488   511    	   3.798370782192038
	1497   511    	   1.806468090883675
	48     512    	  -3.442692529150607
	62     512    	 -0.1102846432990789
	90     512    	    3.14286141057632
	220    512    	  -1.610107394685087
	238    512    	 -0.6918449013921641
	274    512    	 0.09374673482670737
	364    512    	   1.136786846973369
	482    512    	  -1.086640881880485
	489    512    	  -3.907936729447887
	535    512    	 -0.1744959485598354
	542    512    	   3.944732654814018
	718    512    	  0.8560082972310523
	779    512    	  0.3325709087460167
	795    512    	  -2.343135080460056
	988    512    	   1.567669770479048
	1062   512    	  -3.835572119725669
	1201   512    	 -0.8540972791864059
	1219   512    	    3.80310006430517
	1278   512    	  -2.019986725421616
	1289   512    	 -0.6333512014864717
	1309   512    	  0.2954509613548639
	1317   512    	  -3.375954042829552
	1436   512    	  -3.582517560377027
	1464   512    	  -3.295374307453341
	1475   512    	  -3.751757096383607
	110    513    	 -0.6182472727346453
	193    513    	  -0.677589049878339
	196    513    	  0.5599451235308992
	224    513    	   1.095016046005775
	234    513    	  -2.131213813149936
	235    513    	    3.46254453410513
	280    513    	  -3.641302939337354
	293    513    	  -1.921862280891213
	295    513    	  0.8190026529221806
	328    513    	  -1.076122696081233
	347    513    	  -2.469428683849717
	398    513    	   -1.51758703846372
	409    513    	0.002417625860505979
	416    513    	  -1.059209390105312
	420    513    	  -3.920548871122556
	505    513    	   -1.86577093129315
	530    513    	   1.294594219557286
	610    513    	-0.07423912178456726
	629    513    	 -0.2155406941732116
	635    513    	  -2.037383197824183
	694    513    	    2.93795226092355
	767    513    	  0.3097600360912081
	838    513    	 -0.4290070666135324
	959    513    	   2.154415252690397
	1030   513    	   3.422851457923116
	1059   513    	   3.566263410992112
	1063   513    	   1.905465385832575
	1149   513    	   1.393880369790774
	1176   513    	  -3.603286180460493
	1195   513    	  -0.297402626041976
	1201   513    	  -2.812971285922905
	1232   513    	  0.2846154329760999
	1278   513    	    2.08310583889629
	1448   513    	   2.975666924834096
	98     514    	  -1.384386225316853
	121    514    	   1.393040339179821
	193    514    	   3.760838694759104
	346    514    	  -3.816809307698537
	407    514    	   3.492558374764657
	433    514    	  0.5078546202312477
	456    514    	   2.017275265426037
	480    514    	  -3.362260311544994
	482    514    	  0.8266982346897471
	550    514    	  -2.685907653852323
	569    514    	  0.6727360620502081
	623    514    	   2.914569507778888
	653    514    	  -0.935377682063439
	678    514    	    -3.2849660735973
	687    514    	   3.857558362119626
	792    514    	     3.9676027595846
	802    514    	  -3.162599060294498
	861    514    	    2.29937674398505
	882    514    	    3.90953163798411
	910    514    	  -3.631975799627591
	961    514    	    2.54216303608481
	1020   514    	 -0.4645740671384027
	1033   514    	  0.3370549997021701
	1204   514    	  -1.399240157287214
	1237   514    	 -0.1827484239743784
	1343   514    	  -1.035952395310603
	1385   514    	  -2.276411145122913
	1395   514    	   2.638980108610811
	1439   514    	  -1.288077349443025
	1471   514    	  -3.366645596626515
	1493   514    	-0.05464050735097414
	251    515    	   3.622548129233787
	285    515    	   3.261901139869309
	294    515    	   1.891644532741814
	310    515    	  -1.067402152841632
	314    515    	  -1.784432004105501
	319    515    	  0.6014516077011134
	324    515    	  0.5141085221032187
	333    515    	   1.054958770542852
	420    515    	    3.33512304319773
	516    515    	   -3.43094795543279
	550    515    	   1.950061704008869
	584    515    	 -0.5654777458708162
	669    515    	  -3.410100925439084
	697    515    	   3.091873950833396
	839    515    	   -3.57702974582884
	855    515    	  -2.927333887166965
	884    515    	    2.66811240029899
	914    515    	 0.06874284710210876
	955    515    	   3.681542962641243
	1019   515    	  -3.146196677883247
	1056   515    	  -1.683748273962991
	1100   515    	  -2.672095376379832
	1117   515    	   -2.05298797323042
	1185   515    	  -1.435191514638807
	1186   515    	  -3.899372592521539
	1295   515    	    3.91322706263197
	1306   515    	  -3.318377334307124
	1424   515    	  0.6162612012663207
	1479   515    	  -2.134200642879215
	53     516    	  -2.454110901082918
	96     516    	  -3.448093585412993
	201    516    	    2.50303799589306
	207    516    	   -3.67919902488552
	300    516    	   2.072242467697823
	379    516    	  -2.388336255395942
	386    516    	    1.72502237079899
	409    516    	  0.6330378375169996
	495    516    	  -1.788791130198534
	506    516    	  -2.836998279596212
	562    516    	  -1.944075933631545
	622    516    	  -1.572103372575763
	645    516    	 -0.6209502465189205
	705    516    	   3.877913676145447
	775    516    	  -2.807043264995815
	885    516    	  -2.231934703063189
	1040   516    	  0.3033492436182446
	1164   516    	  -1.462004891346211
	1169   516    	   2.687236658617499
	1172   516    	   1.572383253636017
	1174   516    	  -3.911974586505431
	1217   516    	   2.185836880554369
	1266   516    	  -1.085449426009063
	1297   516    	  0.6260822176123417
	1333   516    	 -0.5374631418555338
	1347   516    	   -3.13567234162971
	1380   516    	  -1.633628367275758
	1418   516    	  -1.280467430725911
	1432   516    	  -1.901531699067695
	1470   516    	 -0.4807207717004793
	1497   516    	   1.309203481911311
	6      517    	 -0.4972286915859341
	138    517    	  -3.462286874401517
	139    517    	   3.403643678596078
	326    517    	  -0.139029553224812
	331    517    	  -3.891644723662941
	354    517    	   2.618092811954251
	370    517    	   3.046601008179877
	432    517    	  -1.400824106019374
	524    517    	   1.985675393597072
	528    517    	 -0.8982114814679192
	550    517    	   -1.31294072294279
	558    517    	   2.116439196335357
	597    517    	  -3.624510705296188
	637    517    	   1.959565131906217
	656    517    	   1.896102744106251
	781    517    	  -1.864588125545805
	832    517    	   1.798227547573963
	971    517    	   1.719415350686487
	1093   517    	  0.4972165396889752
	1127   517    	  -2.271987575232977
	1137   517    	   2.472525614533819
	1149   517    	   2.947375073538802
	1161   517    	  -2.810935362619784
	1205   517    	  -3.363960303070005
	1231   517    	 -0.6612637250969482
	1471   517    	  0.7874574981571447
	1473   517    	  -1.658221202743343
	14     518    	   1.378265014560085
	39     518    	   -1.41945878668663
	98     518    	  -3.379288900354546
	176    518    	 -0.9410282843471638
	204    518    	   3.840770251974822
	234    518    	  -3.310557610965593
	293    518    	   3.260645061387049
	294    518    	  0.8696617916550773
	545    518    	  -2.682107064259288
	576    518    	  -1.108206833297483
	588    518    	  -2.776075709041243
	699    518    	  -2.453538841779129
	705    518    	  0.0951549765165689
	706    518    	   3.562051385437162
	707    518    	   2.329905207422517
	865    518    	   2.495554956838282
	867    518    	  0.9088767342776416
	888    518    	  -1.334696325163681
	897    518    	  0.4057489169788306
	904    518    	  -3.711845546826648
	918    518    	 -0.1959742736983925
	937    518    	   0.594032062494211
	1001   518    	  -2.969792469856233
	1003   518    	   2.359389721583291
	1034   518    	  0.4991981966882939
	1035   518    	   3.500992353773206
	1041   518    	  -1.798526844847261
	1051   518    	   3.007441930010655
	1155   518    	   -1.33398661265801
	1174   518    	   3.443124603220785
	1208   518    	  -1.716407078186239
	1244   518    	  -1.201115688868386
	1245   518    	 -0.6937378555041449
	1306   518    	  -3.967857699826293
	1312   518    	 -0.3416240049254262
	1410   518    	   2.611331767687263
	1478   518    	    -1.6738503191964
	1490   518    	   3.549370106099811
	1498   518    	  -2.486769545118683
	125    519    	   -3.96128049863562
	184    519    	   3.017407238025873
	190    519    	  -2.727071426216081
	239    519    	   -1.60328790806387
	300    519    	   -3.82084540269377
	312    519    	   1.045885982478915
	381    519    	   2.048388133779349
	392    519    	 -0.1539870519908084
	431    519    	    2.69856704710916
	452    519    	  0.3958489840830905
	491    519    	 -0.2118026410284464
	517    519    	    2.97793703106136
	595    519    	  -1.212194664968268
	673    519    	  -1.736877265263757
	691    519    	  -1.994859582742145
	761    519    	   1.444255980404213
	783    519    	   2.444372653236786
	796    519    	   2.281933366452312
	951    519    	  -2.345184135411486
	1105   519    	  -1.487820836476898
	1113   519    	  -2.804786051998281
	1123   519    	 -0.6530023462385883
	1200   519    	   1.458248386838589
	1267   519    	  -3.083045765330571
	1331   519    	 -0.3041850460247066
	1368   519    	  -3.748503632726382
	1456   519    	   3.154453478359828
	1459   519    	  -2.585920199093372
	1463   519    	  0.1186417919204761
	1467   519    	 -0.5619753545904418
	1483   519    	   1.008068563886019
	87     520    	   3.294651534079877
	143    520    	   3.517217356486813
	149    520    	  0.8836606428416731
	329    520    	  -0.782364314786328
	437    520    	   3.179362702732609
	453    520    	  -3.753995206092482
	469    520    	   -0.90572693054831
	524    520    	  -2.753659814015804
	569    520    	   2.674994877853894
	572    520    	  0.8830943838148819
	749    520    	 -0.6273587293118976
	871    520    	  -3.519539084061766
	872    520    	  0.7760408319421304
	912    520    	 -0.3651438077749423
	938    520    	   2.539290900593294
	1068   520    	   1.031334979939897
	1073   520    	 -0.6274387187452235
	1086   520    	  0.1880739462506371
	1151   520    	  -2.261228173161498
	1172   520    	   3.045343860539302
	1174   520    	  -3.404793668261167
	1175   520    	  0.8922041863632408
	1208   520    	   0.346236923870741
	1215   520    	  -1.343431549772355
	1245   520    	  -3.652137458162446
	1267   520    	 -0.7501779109007578
	1301   520    	   1.599863360449608
	1350   520    	   1.898449256037571
	1361   520    	   1.763223844470095
	1394   520    	  0.5954928903819496
	1395   520    	   1.338685421896487
	1434   520    	  -3.914677530487384
	1478   520    	   3.597685266098792
	1493   520    	   1.656992952179626
	26     521    	  -1.883283457664439
	73     521    	  -3.770394779634846
	188    521    	  -1.436880769877174
	225    521    	   1.477651546466002
	239    521    	  -2.459870829461082
	322    521    	 -0.1949665491445765
	508    521    	  -3.119502991027899
	528    521    	 -0.2403690313177038
	581    521    	   3.893232904324882
	674    521    	 -0.8027346342814781
	689    521    	  -1.267545121380847
	746    521    	   1.592749415707192
	772    521    	  -1.701799454959947
