# random QPEC   s p a r s e   data from matlab

param n := 500  ;
param m := 300  ;
param p := 300  ;

param:	 	A :=
	200    394    	   1.468283033682165
	21     395    	   -3.10215539070878
	49     395    	   3.695112891353253
	67     395    	   3.743373863279528
	200    395    	   -2.56705290384919
	2      396    	  -3.496671188388333
	41     396    	   3.200700014457433
	117    396    	  -2.070924322153872
	170    396    	   2.007712087597564
	202    396    	    2.95033806141016
	300    396    	   1.784343442779194
	78     397    	  0.8209466919400477
	210    397    	   2.535083840850314
	215    397    	-0.01260731928637604
	254    397    	   1.377979094804255
	279    397    	  -1.595651394499304
	22     398    	  0.5917092843873935
	149    398    	   -1.20003983248027
	168    398    	  -1.606020769852223
	225    398    	  0.6648925527301115
	1      399    	  -3.498304176842004
	23     399    	   3.763655912021015
	185    399    	  0.9691201546085626
	209    399    	 0.03040499800369378
	17     400    	   1.780168860117052
	146    400    	   1.460266767749687
	152    400    	  0.3735606839757226
	172    400    	  -3.408879231386296
	174    400    	    3.65588604642818
	246    400    	  -3.355482201723141
	281    400    	  -2.123295857628479
	10     401    	   2.176353602752254
	90     401    	  -2.824474848259461
	156    401    	   3.933605961470681
	225    401    	  -1.150866265013286
	258    401    	  0.8393329627995065
	280    401    	  -2.944751135513537
	14     402    	  -3.426381610066808
	118    402    	   -2.07707048117978
	130    402    	   2.746795210403761
	140    402    	   2.246933668035517
	184    402    	   3.809141624630029
	280    402    	   3.567665423996591
	95     403    	    3.49078433936964
	178    403    	   1.813560309733059
	270    403    	  -3.059831689605411
	271    403    	   2.937690782797379
	118    404    	   2.676422811428282
	154    404    	   3.992541294541462
	248    404    	   1.104554361246785
	11     405    	 -0.6383881217978837
	42     405    	  -2.397236227242852
	62     405    	   1.076543001959354
	80     405    	  -0.274453858041416
	193    405    	-0.004631044345270396
	256    405    	   3.810674276114756
	282    405    	   1.702558114054873
	292    405    	   2.560338448062697
	293    405    	   2.839229709859579
	295    405    	   0.132147183703327
	17     406    	 -0.7019680127044992
	33     406    	   1.945241573241186
	38     406    	  -3.606844648535757
	122    406    	   1.704636781338899
	125    406    	   1.623113236214553
	133    406    	  -3.191808148842216
	246    406    	  -3.589364360826725
	1      407    	  -3.998300183563633
	73     407    	   -3.30705026504912
	76     407    	  -2.244865152167559
	204    407    	   -2.71038187980204
	284    407    	  -2.174843656911908
	6      408    	  0.9611960002040476
	57     408    	  -1.393945931174767
	115    408    	  -3.975272402155805
	156    408    	  0.1153944377393437
	158    408    	 -0.4242805672922545
	184    408    	   -3.75671484310027
	235    408    	  -1.116043041048592
	251    408    	  -1.737866635312264
	259    408    	 -0.1701224726485657
	32     409    	  -2.470821845564442
	47     409    	   2.342794913026874
	50     409    	   1.587481050560009
	188    409    	 -0.4231710342798247
	199    409    	  -3.077286302613693
	281    409    	   1.766520838144478
	299    409    	   2.056417430777297
	43     410    	  -3.175456840160981
	85     410    	    3.15289039497864
	148    410    	   3.713994301722383
	216    410    	   2.909635733305307
	219    410    	 -0.1786501799610676
	224    410    	    1.72742659120235
	284    410    	 -0.5973417184303242
	292    410    	  -0.391703410256516
	1      411    	  0.5688148460205715
	32     411    	  0.8972415984129727
	80     411    	   3.254007897923704
	155    411    	 -0.7299471147032208
	156    411    	   3.434315085147654
	279    411    	  -2.112987349793775
	18     412    	  -1.612261610856402
	71     412    	   2.422841913263706
	151    412    	    2.51312294533156
	168    412    	 -0.3910789063158813
	173    412    	  0.7757146343475743
	275    412    	   3.650815877900839
	288    412    	 -0.6226123667427395
	81     413    	  -1.903718146450686
	128    413    	 0.03388375231711382
	164    413    	   2.049069470748804
	198    413    	  -1.818246657875481
	208    413    	  -3.521966621057115
	210    413    	 -0.8458868287717398
	232    413    	   0.923667082993159
	1      414    	 0.07111706774268178
	97     414    	 -0.2981676740097661
	70     415    	  0.9746762723544036
	122    415    	   1.830383962872617
	142    415    	  -1.720350487958803
	163    415    	   2.774634099926163
	164    415    	  -1.289405124862401
	177    415    	  0.9479523882958816
	244    415    	   3.385196424734405
	287    415    	 -0.9322909065206959
	298    415    	  -3.246141921377807
	1      416    	   3.264557551250121
	29     416    	   2.886926676559693
	30     416    	  -2.914957537741846
	53     416    	  -2.648907373961483
	72     416    	   0.786691604548456
	138    416    	  -3.256349812846794
	156    416    	  0.5336360766243358
	227    416    	   1.718227959106782
	250    416    	  -3.319681718628705
	295    416    	  -3.002283498180231
	47     417    	 -0.6458967573223156
	141    417    	    1.16205671297482
	180    417    	   2.925665419048474
	221    417    	  0.3664655109711292
	256    417    	  -1.997441339305342
	258    417    	    2.66910577130928
	115    418    	   3.596736967375845
	175    418    	  -3.802431698796541
	91     419    	 -0.7096774227496598
	107    419    	   2.924436814582179
	133    419    	   3.280442408882288
	196    419    	   1.044442093486172
	14     420    	  -3.195720392836128
	27     420    	   2.866414505460493
	69     420    	   1.831535818908147
	98     420    	   3.802292067465508
	155    421    	   3.778843182967437
	44     422    	  -2.282593756114409
	49     422    	 -0.2376350258652282
	111    422    	  0.1752703060280858
	140    422    	  -3.785841327060871
	159    422    	   3.119454521275803
	206    422    	   3.323346588445523
	207    422    	  0.4222748411923067
	233    422    	  -3.131557013435083
	257    422    	  -1.769146061394897
	280    422    	   1.752781110700584
	16     423    	 -0.1781522241319307
	119    423    	   2.571508548488612
	189    423    	  -1.958239777925536
	232    423    	  -3.927336133982677
	18     424    	  -1.280893663540899
	35     424    	  -1.881527255234088
	50     424    	  0.7940167620750218
	71     424    	  0.7040362230986528
	205    424    	  -3.904547996774571
	219    424    	  -2.573574605664971
	266    424    	   3.772782880707077
	274    424    	   -2.35180266869804
	289    424    	  -3.865828514036643
	296    424    	   -3.90004283557648
	52     425    	  -2.497990190283391
	86     425    	   2.557376901878685
	124    425    	  -3.549800030677486
	125    425    	 -0.3358389420136061
	199    425    	 0.04911197165451586
	227    425    	  -1.742691292307661
	6      426    	   2.821175429421093
	85     426    	   -1.37113159399998
	143    426    	    3.87254004174496
	201    426    	   3.443302586415458
	220    426    	   2.288899435796263
	244    426    	  -1.003689488863428
	171    427    	   -1.16185406090778
	239    427    	  -3.970315966741329
	11     428    	  -1.389163057035377
	52     428    	  0.2788719070511272
	157    428    	  -3.391081832065751
	181    428    	 -0.8103854119826042
	279    428    	  -0.978387983971456
	77     429    	  -3.920390684120539
	173    429    	  -2.564140520321271
	251    429    	  -0.324539693223564
	4      430    	  -2.383480346940216
	35     430    	   1.171421280676229
	80     430    	   2.110740403696308
	205    430    	   0.261818209784952
	210    430    	 -0.8199311666283435
	212    430    	  -0.858292261538232
	224    430    	  0.8587183378910268
	228    430    	  0.1772436556300354
	276    430    	   3.619607217432748
	4      431    	  -3.154191024207599
	12     431    	   3.935986921161407
	47     431    	  0.4131996838437395
	60     431    	  0.1256440636355638
	67     431    	   2.884520139025766
	87     431    	    1.57648983484902
	150    431    	   -0.97765314065742
	227    431    	  -1.412549814867112
	269    431    	   3.888451572455676
	270    431    	  -2.591207198142636
	274    431    	   1.252547192039223
	38     432    	   3.761992059537206
	61     432    	 -0.2152038124460747
	156    432    	  0.8215398252110644
	222    432    	  -3.054401784694941
	20     433    	   1.150344564183776
	79     433    	   2.617458227378064
	174    433    	   -3.52321768157334
	198    433    	  0.7284210867846479
	260    433    	  -2.716379012314779
	288    433    	 -0.2460478452248722
	298    433    	   2.092727403199639
	6      434    	 -0.5045577196891222
	7      434    	  -1.327057978756287
	29     434    	  0.5766529387685715
	33     434    	  -2.324878535384721
	43     434    	  -1.903112585611228
	52     434    	 -0.9998581917024487
	56     434    	  0.7001411862206375
	65     434    	  -1.929564914633317
	117    434    	   1.974917559872809
	122    434    	   3.263264000072732
	189    434    	 -0.1359475944824271
	239    434    	  -1.100453021517235
	261    434    	   2.900795328850297
	284    434    	  0.4777383415390446
	300    434    	   -2.53975721008133
	13     435    	 -0.1389414128563096
	80     435    	   3.213964923850244
	134    435    	  -3.048161506209598
	136    435    	   -3.96888888625842
	141    435    	   2.687174967810128
	186    435    	   2.121683265139201
	245    435    	   3.123353991249275
	17     436    	   2.023610475484101
	28     436    	  -1.267270489254626
	50     436    	   1.039720194898416
	89     436    	  0.4649783728946835
	92     436    	  -1.852368581040003
	127    436    	  -1.230632907352705
	128    436    	   1.484225193729729
	184    436    	  -3.106367986233145
	8      437    	  -1.253238132807071
	95     437    	  -2.387608214461993
	177    437    	  -3.764209911117428
	191    437    	   -1.33977440620762
	205    437    	  0.3786518556897773
	207    437    	   1.173255919093851
	228    437    	   2.934120174001027
	299    437    	   2.207759074032195
	300    437    	   2.300570163084459
	1      438    	   3.418763860789483
	14     438    	   1.527357603203206
	32     438    	-0.06045547316803379
	41     438    	   2.165142986069034
	56     438    	  -0.727083189751526
	109    438    	   -2.81113313083124
	134    438    	   1.549565135291575
	199    438    	   1.424907597445374
	138    439    	  -1.471304516061817
	147    439    	   3.829192139128778
	214    439    	  -1.650500143715413
	252    439    	   2.404112889619597
	20     440    	   -2.15890976328352
	76     440    	  -1.448612480167585
	143    440    	  -2.219518392449021
	271    440    	  -2.231013524453628
	28     441    	  -3.015112902510498
	150    441    	  0.5836649707442456
	193    441    	   2.166037689040433
	284    441    	   -2.65169375327029
	49     442    	  -1.931879716893602
	114    442    	  -2.179691522465875
	166    442    	  -3.999259173869742
	223    442    	  -3.347289394283336
	294    442    	  0.4389458244847813
	49     443    	   2.897598169230669
	50     443    	   2.577315657668429
	89     443    	  -1.108486759061221
	135    443    	   1.003011474852921
	170    443    	 -0.3829437477434725
	176    443    	  -3.721345726270855
	279    443    	  -3.766846608261972
	123    444    	   2.214487887087505
	143    444    	  0.5543781093109299
	279    444    	   2.609054941036298
	3      445    	   1.930766283502228
	15     445    	  0.2773345505247518
	38     445    	   3.800544641819105
	51     445    	 0.06820437501566712
	82     445    	  -3.656742036182779
	104    445    	   3.072880167082362
	208    445    	  -1.693000106929336
	259    445    	  -3.248397804446704
	25     446    	  -3.719261336940928
	94     446    	   -2.33393000733756
	113    446    	   1.533310795916854
	251    446    	   1.461375991563022
	264    446    	  -3.290827668873047
	299    446    	   1.806757259092646
	7      447    	  0.1365510430822852
	97     447    	  -3.304097082141832
	115    447    	    2.35821068582973
	125    447    	   3.554901577325026
	137    447    	   1.886158808081484
	210    447    	   3.416882477429175
	58     448    	   2.638888663909812
	193    448    	  -3.404560297450312
	216    448    	  -1.752230337705571
	234    448    	  -3.875208415032927
	254    448    	 -0.3053536248883946
	68     449    	 -0.3190775086726423
	100    449    	  -2.279402244034876
	164    449    	  0.9680664376207009
	197    449    	   2.912348091095848
	202    449    	   2.331798120556305
	220    449    	  -2.467182572217277
	180    450    	   3.658697947700833
	187    450    	  -1.078908572475849
	291    450    	   3.506315551468318
	297    450    	   2.142444408565035
	6      451    	 -0.1015948150780028
	32     451    	-0.07513753514510446
	49     451    	   3.932430259851939
	189    451    	   3.128779533844805
	266    451    	   1.161876043845842
	65     452    	   1.802479757835381
	118    452    	  -1.361808324866839
	148    452    	  -2.897770951920082
	264    452    	   3.059369250693996
	273    452    	  -2.798578705079191
	65     453    	  -1.722710060757915
	104    453    	  -2.103031846742626
	181    453    	    3.85238080837409
	183    453    	 -0.8846448496378234
	184    453    	 -0.7267446204678829
	193    453    	   3.555080752612595
	289    453    	    3.02016458614737
	115    454    	   2.446996740273664
	137    454    	  -3.328912574485369
	183    454    	   3.774012137099175
	240    454    	  -3.023862156562443
	7      455    	 -0.9866189160321928
	50     455    	  -3.055741566724955
	104    455    	  -1.656248203318682
	146    455    	  -1.296434431009197
	158    455    	  -2.883494480924445
	194    455    	  -3.606522038395759
	217    455    	    -3.9295258335441
	254    455    	   3.921626500748856
	14     456    	  -1.700762963714433
	47     456    	  0.6470863617244582
	100    456    	   2.086484505835215
	131    456    	  -3.192302796613566
	185    456    	0.002438506112637739
	194    456    	   1.184100682467269
	33     457    	  -2.233544211012099
	76     457    	  -2.829954176596345
	86     457    	  -2.166410124938195
	87     457    	 0.06465430747002987
	177    457    	  -1.075976150611405
	221    457    	 -0.8141571082240704
	31     458    	  -1.889224379271839
	147    458    	  -2.767717662624883
	193    458    	  -1.757790840118095
	228    458    	   1.757764435260447
	235    458    	   2.664609096322493
	36     459    	  -1.565361096321308
	206    459    	  -0.513887996093318
	248    459    	  -3.754850525294827
	25     460    	   2.374710033822204
	115    460    	  -1.325786220527155
	128    460    	   1.372831015555575
	262    460    	   2.799395087547318
	53     461    	 -0.1862341706576918
	63     461    	   3.498340643708753
	94     461    	  -2.361633322370068
	142    461    	  -1.930651123603178
	156    461    	 -0.3801576776337612
	273    461    	  -3.712296265974779
	46     462    	  -3.100725147454406
	73     462    	   2.406195319446826
	156    462    	   2.689912009374198
	166    462    	  0.4510647712513176
	9      463    	   1.472896299079478
	250    463    	  -1.890644992650787
	259    463    	  -3.821899335748469
	261    463    	   1.667091986940751
	282    463    	  -1.105777079754405
	287    463    	   2.986734106664888
	293    463    	  -1.066266390060199
	44     464    	  -3.553259014875283
	76     464    	   -3.03984605476253
	123    464    	   2.897918279700875
	126    464    	  -3.832967046570483
	193    464    	  0.8093501351817283
	217    464    	  -3.540684375698066
	273    464    	 -0.5633422381073898
	34     465    	   2.937861758720997
	97     465    	  -3.959659557770779
	133    465    	  -1.604433915393629
	161    465    	  -2.959830682240348
	268    465    	   2.304865188107297
	111    466    	   1.768033414039777
	117    466    	  0.4394287822951695
	226    466    	  -3.726848970971465
	243    466    	 -0.8987347394687752
	41     467    	  -2.441833137740304
	58     467    	 -0.1982256677924776
	69     467    	  -1.377491610766152
	88     467    	  0.5251433162601398
	120    467    	  -2.456296256955851
	132    467    	   1.115057355312191
	157    467    	  -1.912351529073134
	199    467    	  -3.578009735596371
	234    467    	  -2.627831458406444
	251    467    	   1.346290199712985
	33     468    	  -3.177554480348506
	51     468    	   2.310930888313302
	199    468    	  0.3903738317966337
	200    468    	 -0.4581549933451017
	219    468    	    1.93160258882288
	235    468    	 0.08508189212767459
	68     469    	  -2.735688261099015
	81     469    	  -3.790887396685261
	82     469    	  -2.863402123965044
	104    469    	   3.436446822917297
	127    469    	  -3.247273876912554
	146    469    	   2.826518028428088
	170    469    	    3.86443167546039
	177    469    	  -3.931163325873746
	39     470    	   2.954177524407477
	71     470    	    0.73680161905326
	101    470    	 -0.5672935641218411
	124    470    	   2.510884403489011
	161    470    	  -1.874276413523721
	177    470    	  0.9379820399628871
	202    470    	  -1.468987810178188
	243    470    	   -1.03476625170315
	251    470    	   3.099386576143739
	43     471    	  -1.613226367911895
	78     471    	  -2.348948563611577
	86     471    	  -2.854969836238292
	125    471    	   3.230810101717156
	250    471    	-0.07039148177504151
	2      472    	 -0.5526632427017497
	33     472    	   2.841848782655712
	39     472    	   2.861652716464201
	58     472    	  -3.578798588169179
	130    472    	  -2.612898743996815
	185    472    	  0.9839722351096443
	229    472    	   3.824909955181605
	250    472    	  0.9303658068787151
	13     473    	  0.8116741240078928
	60     473    	 -0.3002224770841293
	113    473    	   2.354546974578196
	189    473    	   1.397625329623756
	205    473    	  -3.998261421918059
	236    473    	  0.8442690320519119
	254    473    	  -1.223401913989057
	262    473    	   1.433236407783459
	36     474    	   2.976054127782608
	108    474    	  0.9604209051283172
	240    474    	     1.9487346550211
	244    474    	   2.990760672367532
	251    474    	   3.390185247822751
	260    474    	   1.817940025505582
	293    474    	 -0.7392177417591297
	13     475    	   1.807002200655175
	34     475    	  0.6425788237911547
	78     475    	   1.221491380232149
	166    475    	  -2.954389579107235
	180    475    	   3.736407007899325
	286    475    	   2.046563367381023
	22     476    	  0.8579426989229129
	97     476    	   2.001812546514818
	127    476    	 -0.9320492692906637
	178    476    	  0.5081256835293608
	207    476    	  -1.087767789646875
	238    476    	   1.645090135580436
	70     477    	  -2.615890539538064
	106    477    	  -2.056901137371036
	109    477    	   1.285470119344756
	155    477    	  -0.982623866285488
	261    477    	   2.815024513199472
	282    477    	 -0.7953794322886409
	286    477    	  -3.409484427147305
	7      478    	    1.89587824693689
	9      478    	   2.968098628785507
	34     478    	 -0.1777085420571773
	47     478    	   3.580481502963454
	104    478    	  -3.638247228990424
	266    478    	 -0.3493310829388587
	4      479    	   3.511456142883494
	14     479    	  -0.723131148481337
	71     479    	  -0.575188571855048
	130    479    	  -2.989190354472581
	155    479    	  -2.959320660195928
	170    479    	  -2.496830537215262
	232    479    	     1.2615961531464
	254    479    	   -1.71596841407752
	266    479    	  0.7924890465999432
	16     480    	  -2.204430985359676
	66     480    	   3.043823260368697
	108    480    	  -2.205847508369874
	156    480    	   1.351141552138674
	213    480    	   2.269932533740034
	50     481    	   2.151488053682953
	127    481    	 -0.9520689681880499
	215    481    	  -3.891215246120102
	238    481    	   1.029908700394402
	36     482    	   2.541725642300083
	70     482    	   2.727701983753453
	76     482    	  -2.692642393844501
	190    482    	  -2.078596237152161
	238    482    	  -2.324472471291419
	12     483    	  0.1321839597691703
	14     483    	  -1.665212525830237
	22     483    	   3.442940797397374
	75     483    	    1.55531699469095
	83     483    	  -2.812671832187414
	167    483    	   2.057103547294207
	241    483    	  -1.091876028614061
	46     484    	  -1.887553266197235
	101    484    	   1.497067804214111
	136    484    	  -1.115511345265205
	155    484    	  -1.302335912968188
	210    484    	   3.543798152144904
	234    484    	   2.036678562889191
	218    485    	  0.4206242470166757
	287    485    	  -1.959869283232777
	300    485    	   1.682730960511943
	52     486    	    3.38337205694214
	112    486    	  -2.469626273247239
	152    486    	  -1.565584420024224
	165    486    	  -1.014506301383724
	173    486    	  0.4902749604034584
	15     487    	  -2.838209330494613
	61     487    	  -0.930475781173667
	222    487    	  0.6692046321319438
	3      488    	   2.388926821941942
	49     488    	  -3.644622668458439
	109    488    	  -3.103704172700506
	125    488    	  -3.774620439752294
	230    488    	  -1.682010545247239
	290    488    	  -1.385754777763856
	33     489    	   2.952490094561358
	66     489    	  -2.462462983309507
	106    489    	  -2.337415794999067
	109    489    	  -3.956030577400714
	208    489    	   1.747202838653327
	46     490    	   3.892255023071661
	100    490    	   3.545089572456241
	124    490    	   0.434169439801094
	138    490    	 -0.2150014509516773
	152    490    	 -0.7773473471297638
	222    490    	 -0.6777477584209981
	225    490    	   1.390683921701593
	229    490    	  -2.738383262762047
	249    490    	   -0.16667181447459
	260    490    	     2.1180086723147
	276    490    	   2.738503392198357
	45     491    	  -2.597346390875683
	88     491    	    2.08371638417417
	85     492    	   3.391299642339023
	114    492    	  -2.075418083963645
	134    492    	   3.541228845501891
	155    492    	 -0.3596892563438461
	183    492    	  -2.178011774168355
	32     493    	    1.16344681622621
	49     493    	  0.8268112190192616
	163    493    	   1.275317459029759
	169    493    	  -1.415299570846976
	196    493    	   1.938265222096008
	215    493    	   0.345358459439761
	235    493    	  -2.028639010167047
	42     494    	  -2.349271270609122
	56     494    	   3.912829846103131
	76     494    	  0.7592866554666715
	161    494    	    3.03631790682502
	221    494    	  -3.538517921948115
	269    494    	   1.205578262547766
	289    494    	-0.09380062115089993
	59     495    	   -2.09201995567047
	90     495    	   1.051225303230447
	101    495    	   1.218585426555288
	245    495    	  -1.789469073428525
	285    495    	   1.716132352927762
	7      496    	   0.025696268317148
	19     496    	   3.286391373391446
	49     496    	  0.2161580567323407
	80     496    	   1.108475151056645
	104    496    	   3.978822357942733
	108    496    	  -1.679073172471986
	216    496    	  -1.735285817522223
	276    496    	    2.02651267779363
	12     497    	  -2.384188159547834
	22     497    	   1.505981857658355
	85     497    	  -2.426911208046093
	87     497    	   -1.35505435120084
	207    497    	  -2.113240595028382
	251    497    	   2.843460156975063
	259    497    	  -2.662135924520966
	8      498    	  0.8267019115512735
	42     498    	   3.797754872496125
	87     498    	   1.601519367472044
	139    498    	  -2.041176966410678
	141    498    	    3.34968398481127
	145    498    	    2.76685379760659
	147    498    	   2.969244263586236
	161    498    	 -0.6049399918899594
	234    498    	  -1.543393521357045
	257    498    	   1.962146135960774
	291    498    	   2.645473528022633
	45     499    	   2.399208552389968
	156    499    	  -3.363933205308362
	157    499    	   3.107850867839461
	41     500    	  0.1104539987214164
	84     500    	   2.376333116728968
	96     500    	-0.03060547822648907
	154    500    	  -1.358462641648232
	155    500    	    2.70266862898258
	191    500    	   2.411554868524687 ;

param	: 	b :=
	1      	   9.493511212288176
	2      	   6.126465174428404
	3      	   7.500186618184758
	4      	   7.636491831222778
	5      	   2.518207361231655
	6      	   4.165939379560733
	7      	   6.655445832133035
	8      	   6.531681682230756
	9      	   5.661716460092793
	10     	   9.971298504607425
	11     	   6.484499789068708
	12     	   3.992536989037197
	13     	   4.557630798107772
	14     	   2.637766921724084
	15     	   6.545561767437291
	16     	   5.609335301727678
	17     	   6.101728930185423
	18     	   7.758129626399898
	19     	   7.028459773412189
	20     	   5.991588103581028
	21     	   4.621256886339401
	22     	   8.466626225256652
	23     	   2.787283766450027
	24     	   7.970380723462617
	25     	   6.863798061787987
	26     	    7.48490298142885
	27     	    6.76440887468141
	28     	   4.267561948517134
	29     	   3.124648998083849
	30     	   4.274102275387431
	31     	   5.781681372682415
	32     	   7.694251920885524
	33     	   8.243874586300866
	34     	   7.220866620177807
	35     	   4.316634125689339
	36     	    4.22972974983497
	37     	   6.558048105127201
	38     	     8.0417746585057
	39     	   6.484346769044337
	40     	   6.416147328175673
	41     	   5.707912949709182
	42     	   6.147107931853788
	43     	    4.88612428814458
	44     	   3.680273780450352
	45     	   6.361428029072204
	46     	   5.668493633469796
	47     	   7.420564251216391
	48     	   7.758258946127379
	49     	   10.46817394088403
	50     	   7.613808918564492
	51     	   5.332438978055697
	52     	   6.056352781158105
	53     	   5.516723028159106
	54     	   7.563934270089462
	55     	   7.043277393581009
	56     	   4.405080664625895
	57     	   7.527866571921793
	58     	   6.292448986923531
	59     	   4.330092589524617
	60     	   8.657345146246881
	61     	   7.383370022002313
	62     	   3.967303081400368
	63     	   4.229625808181998
	64     	   7.320958114844261
	65     	    6.60124535933195
	66     	   3.318628559968727
	67     	   5.907850956035708
	68     	   2.360385854896338
	69     	   5.140330916801623
	70     	   7.922557336242197
	71     	   5.404322254194097
	72     	   7.526931784826765
	73     	   3.265403716948537
	74     	    6.20215511657398
	75     	   4.459716298365833
	76     	    7.11130785202203
	77     	   6.521140038278484
	78     	   6.013236432342436
	79     	   4.818740440913821
	80     	   7.155806049311443
	81     	   3.632270777426786
	82     	   7.574956211994848
	83     	   4.930356896449979
	84     	   6.168300057839741
	85     	   7.338271098368928
	86     	   3.106372862638147
	87     	   6.502278003144207
	88     	   3.786398844693973
	89     	    6.00538277160627
	90     	   4.468242386574039
	91     	    4.69073922917747
	92     	    2.72541644132017
	93     	   5.175342957570842
	94     	   2.361078465525563
	95     	    7.88386953616695
	96     	    3.70580555298636
	97     	   4.377535178967535
	98     	   6.383777416489915
	99     	   5.223010561998472
	100    	   7.994331441351368
	101    	   3.214167892566961
	102    	    2.75281667232179
	103    	   5.338440685224924
	104    	   7.857165950749613
	105    	   3.139949017269513
	106    	   7.586393851594251
	107    	   4.143430596284303
	108    	   4.391443588953206
	109    	   5.670319951917196
	110    	   7.217951215439453
	111    	   7.031301043476585
	112    	   6.851112231077213
	113    	   6.662857608712678
	114    	   6.392550110534089
	115    	   8.228006833339114
	116    	   6.245731401371645
	117    	   8.360157731156869
	118    	   4.789574230457458
	119    	   2.781947345371333
	120    	   5.352453781921628
	121    	   6.690712756798934
	122    	   4.809634005562232
	123    	   8.462659425783277
	124    	   7.241822383944794
	125    	   7.047117610483949
	126    	   5.644973287659219
	127    	   4.145864973843966
	128    	   6.734935395296167
	129    	   2.945127194256115
	130    	   4.400590654183454
	131    	   5.904217907182974
	132    	   4.762657697202012
	133    	   7.985894821577657
	134    	   8.886433074663595
	135    	   4.212959082896337
	136    	   7.203306238727321
	137    	   5.828865922442108
	138    	   5.574791028897647
	139    	   4.262789094011666
	140    	   4.466308837973656
	141    	   7.249604113981876
	142    	   5.618985837148031
	143    	   5.673077221807595
	144    	   4.631502563427902
	145    	   3.226136904315155
	146    	   7.848434936184638
	147    	   7.755197547262161
	148    	   4.859054902968488
	149    	   4.849679927737304
	150    	   7.620694521637957
	151    	   4.037876355013752
	152    	   6.552617750387927
	153    	   2.366892755202433
	154    	   7.309898236445104
	155    	   8.334400164119153
	156    	   11.43923764556611
	157    	   4.076068628149139
	158    	     7.3396853987778
	159    	   7.776118379447664
	160    	   4.601423444506444
	161    	   6.116029017658918
	162    	   3.987154233263412
	163    	    4.39522026823611
	164    	    7.43913673955907
	165    	   8.417223759189818
	166    	   2.851996341185643
	167    	   5.502506307094594
	168    	   1.803146179208134
	169    	   7.220615815008346
	170    	   5.021649329467514
	171    	   4.704011585425591
	172    	   4.428970664939364
	173    	   7.058826345512098
	174    	   6.346968561572473
	175    	   3.869297051741415
	176    	    2.64419561421694
	177    	   9.562279258650857
	178    	   5.398827067296406
	179    	   5.242072598190082
	180    	   7.688976760808833
	181    	   9.194076309536619
	182    	   2.643614323178127
	183    	   4.806754532180147
	184    	   6.621472581579105
	185    	   7.089678600006587
	186    	   4.228230310710254
	187    	   7.866832107243516
	188    	   2.598989801294632
	189    	   6.425280587945731
	190    	   5.950368500291542
	191    	   5.115449613479642
	192    	   2.552679621406216
	193    	   7.414949090413259
	194    	   6.855156991097684
	195    	   6.623549378767399
	196    	   7.606779904387324
	197    	   5.553815681745212
	198    	   6.804881730026045
	199    	   5.803927464785021
	200    	   4.042088956591715
	201    	   8.508656116439333
	202    	   7.206705457161508
	203    	   5.312408297002506
	204    	   5.646247721112449
	205    	   6.939088781801559
	206    	   6.936921473097486
	207    	   9.239554927330255
	208    	   7.028639122857079
	209    	   6.716901968567121
	210    	    8.75985956460231
	211    	    6.95221965897466
	212    	   5.629282316951678
	213    	   4.685886544494837
	214    	   4.172222243702143
	215    	   3.532134323628682
	216    	   5.173101416403941
	217    	    2.86576718458243
	218    	   6.700955807557775
	219    	   6.964257623518006
	220    	   4.374312877829333
	221    	    6.30339693571599
	222    	   5.192298578653624
	223    	   3.303559842660818
	224    	   4.390294924094478
	225    	   4.120646982975606
	226    	   4.385201897185855
	227    	   5.688983294036698
	228    	   7.272512409497291
	229    	   5.116066420970515
	230    	   5.053392064316847
	231    	    3.73310046537458
	232    	   8.038894638902926
	233    	   7.241667490099402
	234    	   6.705506100647852
	235    	   5.771424484332756
	236    	   5.647960292942804
	237    	   3.718183698001403
	238    	   3.782963122140133
	239    	   5.648132325451883
	240    	   4.651669770316999
	241    	   5.916997324171009
	242    	   5.619971775738509
	243    	   6.166903666298326
	244    	   7.815311726562358
	245    	   6.472589243889129
	246    	    4.30294624171357
	247    	   7.617484479964471
	248    	   4.147462271222595
	249    	   5.718809648285997
	250    	   3.692891759654922
	251    	   10.58926407787449
	252    	    3.88581377541917
	253    	   5.239333061612832
	254    	   5.629477136595862
	255    	   5.267577039668139
	256    	   4.167305702421491
	257    	   7.906940597997485
	258    	    5.72291049767421
	259    	   6.247548478770791
	260    	   5.763565766980669
	261    	   8.709469424891038
	262    	   6.863800780318585
	263    	   4.212838078016805
	264    	   5.169577228450019
	265    	   5.084478559477478
	266    	   6.831149137965939
	267    	   3.123561793530156
	268    	   3.549159423238207
	269    	     7.3943173509996
	270    	   5.769572078143047
	271    	   7.503018081888099
	272    	   5.384667484734519
	273    	   4.598380708879969
	274    	   3.258119523179773
	275    	   7.185192364819903
	276    	   6.036507319675994
	277    	   4.670050882115053
	278    	   3.743746663324417
	279    	   3.840507374070822
	280    	   7.929969993852996
	281    	   4.651485508145526
	282    	   3.354085907970596
	283    	   5.651592041203562
	284    	   5.311739023454366
	285    	   5.867324566872474
	286    	   6.225179194577588
	287    	   5.733991444452662
	288    	   3.057923448764683
	289    	   7.122387979702274
	290    	   7.612742692051802
	291    	   5.583428940076115
	292    	   5.042679453754182
	293    	   7.639885506890661
	294    	   2.522268620562865
	295    	   7.768705800067962
	296    	   4.974111617996409
