# random QPEC   s p a r s e   data from matlab

param n := 700  ;
param m := 700  ;
param p := 1000 ;

param:	 	A :=
	730    282    	 -0.0439381245728292
	742    282    	  -2.239455997124061
	767    282    	   2.252757164767365
	961    282    	   0.116172803619957
	1000   282    	   3.659243851741424
	2      283    	   1.923569093422763
	35     283    	 -0.5676255917957174
	60     283    	   1.428865658784688
	91     283    	  -0.202376691718761
	128    283    	  0.7497182249788743
	198    283    	   2.762280459870714
	205    283    	  0.1377403531864942
	363    283    	   -2.77373126092075
	367    283    	   3.422455478190656
	419    283    	  -3.895093038629318
	487    283    	   1.485536503365979
	497    283    	   3.284066930079864
	611    283    	  -3.247043314970584
	730    283    	  -2.468059695543749
	731    283    	 -0.9584724851690569
	806    283    	   1.008651318498259
	807    283    	   3.461680989461803
	895    283    	  -3.077835674899553
	900    283    	   3.685886200371145
	909    283    	 -0.8051141150319547
	66     284    	 -0.9360818401612723
	76     284    	   2.396854347734179
	186    284    	  -2.725366372021552
	428    284    	   3.529146719504682
	497    284    	   3.312893852271555
	509    284    	   1.091329547153474
	745    284    	  -1.499034239677262
	776    284    	  -1.929114124704671
	819    284    	   2.113708256796798
	847    284    	  -1.544513105202705
	893    284    	  -2.481628905274732
	895    284    	  -1.184188036799518
	939    284    	   -0.23465850401421
	940    284    	  -2.831355638257859
	943    284    	  0.9092243597420042
	959    284    	   2.756414155828028
	83     285    	  -3.366977199617297
	147    285    	   -3.46759743591193
	330    285    	   2.058648048927378
	352    285    	   1.568909055352634
	363    285    	  -2.101302295039083
	364    285    	  -2.178617927328971
	384    285    	   3.337747592170605
	392    285    	  -1.847245867292977
	526    285    	   -1.42425951986772
	531    285    	   1.966337698496104
	585    285    	  -1.665397918627317
	681    285    	  0.1119245011880645
	734    285    	 -0.6415925233818558
	783    285    	   3.219571720445329
	796    285    	  -2.797963871992176
	821    285    	   1.703613708589046
	822    285    	   1.939324348205385
	925    285    	 -0.3453889136879655
	8      286    	  -1.544622073669276
	105    286    	 -0.1491064150580699
	189    286    	  -2.816807008728761
	403    286    	  -3.265830345109957
	418    286    	 -0.7570148430564512
	458    286    	  -1.780536944875744
	486    286    	   2.088055140379842
	563    286    	  0.5518380089438697
	806    286    	  0.4027100002405746
	37     287    	    3.16446188425853
	39     287    	   2.392630494382526
	55     287    	   3.320958114844261
	73     287    	  0.6852053872706394
	122    287    	   1.759420717954366
	144    287    	   1.397234177867525
	169    287    	   1.942565212930816
	174    287    	 -0.8478997223302254
	195    287    	  -3.470388848087931
	235    287    	  -2.482558413633405
	271    287    	 -0.5467857627881623
	278    287    	    1.79789492757893
	337    287    	   -2.90776143544715
	428    287    	   2.368914715186188
	443    287    	   3.151719018421936
	446    287    	  -1.293936456224852
	458    287    	   2.515567473375969
	476    287    	   0.530921561890711
	478    287    	   1.917980297430409
	593    287    	 -0.4919202348645406
	630    287    	  -2.249209786881325
	651    287    	   2.674191355087883
	655    287    	  -3.125067192653691
	707    287    	  0.9893249967085778
	726    287    	    2.39102127328097
	775    287    	    -1.5843569699602
	813    287    	   2.206643062739932
	814    287    	  0.3242168707420197
	846    287    	  -3.985705699764986
	858    287    	   3.552794083744657
	860    287    	   -2.48169575933446
	926    287    	  0.3747300153480513
	4      288    	   1.263926381833817
	38     288    	  -1.223084981191477
	114    288    	  -3.058662022956955
	131    288    	  -1.747274803811346
	135    288    	    3.93815440681677
	220    288    	 -0.4937366268102714
	333    288    	 -0.4266139214982343
	411    288    	 -0.4733504375784428
	443    288    	   2.941542617483782
	504    288    	   2.228760863760841
	506    288    	   3.710956133767477
	536    288    	  -1.632694854230012
	546    288    	  0.3985835073509181
	578    288    	   3.723027214278945
	731    288    	   2.952941763658515
	837    288    	   1.033810312409797
	867    288    	  -2.360016777347781
	917    288    	  0.7065282560449688
	996    288    	     2.9649388301023
	26     289    	 -0.8351620756253424
	55     289    	 -0.6569638124932364
	145    289    	  0.7780437268214504
	164    289    	  -1.142653530995666
	166    289    	   2.745301454675059
	227    289    	   -1.95450680607674
	294    289    	  0.9597133793680523
	305    289    	   1.930131717552492
	314    289    	   3.425651244551712
	353    289    	   2.635145518293206
	456    289    	  -1.544891639400689
	574    289    	  0.4124408310337184
	653    289    	   1.401121071260945
	655    289    	  -3.004306930584976
	669    289    	   1.338046821457356
	708    289    	   1.415406587261431
	775    289    	   3.712405878916572
	829    289    	  -1.077966878692604
	961    289    	  0.5163104406168264
	968    289    	  -3.913283139426859
	996    289    	 -0.2730824706484949
	55     290    	  -1.590796573828345
	67     290    	   2.166903666298326
	80     290    	  0.5955135247649226
	84     290    	   1.331942281374681
	111    290    	   1.118961191325896
	123    290    	  -2.002353711986148
	124    290    	    2.50620701094447
	226    290    	  0.7834177188498055
	245    290    	  -2.422580546896244
	355    290    	  -3.507932707438214
	365    290    	  -2.280637755189388
	379    290    	 -0.7570530831613826
	478    290    	   3.494858912888383
	567    290    	  -3.618843450964821
	578    290    	  -3.081609613765781
	591    290    	  -0.595613381171419
	619    290    	   -3.01417241199602
	772    290    	   0.689091122098775
	816    290    	   3.983767811201405
	828    290    	 -0.6796572788989437
	846    290    	  -3.755695950126134
	870    290    	  -1.674092969705394
	879    290    	   2.395297552643017
	899    290    	   2.612057405808967
	946    290    	   3.727787278465827
	34     291    	    -3.0153757515435
	66     291    	   3.272512409497291
	80     291    	  0.7958107240478558
	82     291    	   1.230132228336359
	139    291    	  -1.792234114274492
	141    291    	   1.654643404136712
	161    291    	   3.310782950050562
	182    291    	  0.9354975917076214
	200    291    	  -2.816426071718534
	304    291    	   3.650937925861654
	319    291    	  0.2945402061075626
	385    291    	  0.6542260295963969
	451    291    	  0.4866021966964951
	454    291    	 -0.6740829891870184
	505    291    	  -3.666326664232801
	752    291    	  -3.502003211296165
	818    291    	  -3.106046430350303
	851    291    	  -2.678581494222666
	857    291    	   2.756602793352959
	2      292    	   1.425753156387132
	69     292    	  -2.296936138671327
	91     292    	  -1.345057717219488
	182    292    	   2.908023829994734
	192    292    	  -1.680185186527756
	196    292    	   3.912422787357318
	198    292    	   1.647689047105466
	278    292    	   1.220047819064952
	317    292    	  -2.464366293728522
	449    292    	   0.628746813455944
	473    292    	   1.483978538533663
	508    292    	   -2.80248606521752
	511    292    	  -3.979497626414289
	593    292    	  -3.703387368332309
	658    292    	   1.425621515803794
	817    292    	 -0.3926010375807998
	844    292    	  0.4632507471662253
	951    292    	-0.07622524168166578
	80     293    	  -0.809160927687381
	100    293    	  0.3403056395893476
	202    293    	   2.299934069765701
	241    293    	   1.728763005569933
	247    293    	  -2.275131735147504
	274    293    	-0.007033275443610432
	302    293    	   2.224428678967258
	361    293    	 0.08669842969938113
	447    293    	   1.162470391561496
	450    293    	   2.036450653353916
	481    293    	 -0.7408702693604261
	499    293    	   1.543157755184526
	587    293    	 -0.7877235807421261
	662    293    	   3.831692010085886
	665    293    	  -2.042188997400081
	748    293    	  -3.091534029269374
	789    293    	  -1.874978835636274
	842    293    	  -1.580857961243418
	874    293    	  -1.451975076204154
	979    293    	  -1.279931059703199
	21     294    	   -2.77313002141804
	112    294    	  -2.343120335761048
	115    294    	  -1.034198193361143
	180    294    	   3.450763061386889
	331    294    	  -3.852094054153233
	349    294    	  -3.116193700170235
	390    294    	 -0.3931615186823354
	548    294    	  0.1465105806228291
	613    294    	  -1.012201780924667
	662    294    	  -0.752386486508132
	689    294    	 -0.6058108306516945
	748    294    	  0.5875700696313615
	762    294    	 -0.4078474251589959
	771    294    	  -3.985957942896503
	777    294    	   2.191507338635394
	799    294    	   2.674494321772127
	813    294    	 -0.9500445299549236
	867    294    	 -0.8019768841573862
	938    294    	 -0.7978388652195405
	44     295    	  -1.949506471841366
	88     295    	  0.8355972342358893
	245    295    	   3.688748314831754
	329    295    	   3.180512800431118
	335    295    	   3.161902509239457
	406    295    	 -0.6106541476262053
	454    295    	  -1.312799266219511
	455    295    	   3.483517270294724
	466    295    	   2.681025198977918
	525    295    	  0.2762773615663301
	579    295    	   3.523703235911067
	641    295    	  -3.081593088378009
	663    295    	   2.835870883816793
	727    295    	   3.957728594521866
	774    295    	 -0.5858885145680461
	791    295    	 -0.9200100586377129
	860    295    	    2.13937286573433
	861    295    	   1.524374211916874
	900    295    	  -3.310630362159866
	990    295    	  0.9406968378185745
	23     296    	  -0.204360680749808
	33     296    	   1.988617925899391
	38     296    	   3.610721114841626
	46     296    	   1.759807030558497
	92     296    	    3.40804945649954
	222    296    	  -2.745893947196143
	225    296    	  0.8995796949135046
	294    296    	   1.902767038858853
	319    296    	  -1.662755950196998
	396    296    	-0.08715723272746301
	401    296    	 -0.7177145689342703
	515    296    	   2.916741735728803
	533    296    	   0.879638264365326
	668    296    	  -1.693907192765692
	735    296    	 -0.1580686812093801
	743    296    	   2.348366460925138
	794    296    	   3.878631479981649
	868    296    	   2.473416379873369
	909    296    	  -3.552931342065768
	944    296    	  -3.184466871984521
	993    296    	   2.476609709894569
	17     297    	   2.359913191925694
	34     297    	  0.5797438084053548
	45     297    	    1.94544724279337
	84     297    	    1.95392306426257
	136    297    	  -1.934013935706585
	139    297    	  -2.078758611380476
	196    297    	  -3.910212885546597
	229    297    	  -1.200814536400518
	275    297    	   2.913095864892516
	380    297    	   1.938397015416248
	386    297    	  0.0775029939028915
	459    297    	  0.1700357367145067
	611    297    	    2.94300528939022
	668    297    	    2.50181118701669
	689    297    	   2.137369236972821
	697    297    	  0.8687442899070419
	744    297    	   2.117129339891081
	784    297    	 -0.8215340584616802
	875    297    	  -2.977365236253182
	903    297    	  -2.338805060060138
	929    297    	0.002129310743011814
	958    297    	 -0.4635383507532711
	44     298    	   2.644727762157436
	52     298    	   2.101728930185423
	102    298    	   3.537223286711249
	163    298    	   2.886964264738823
	172    298    	   2.102052225778835
	179    298    	   3.070720828636885
	180    298    	  -3.025227270566499
	220    298    	  -2.231486800234526
	225    298    	 -0.7640675887298154
	320    298    	  0.1537743565411187
	352    298    	  0.6544933117248553
	401    298    	    1.37123992171662
	484    298    	    -3.0527303400695
	540    298    	  -3.348821054840843
	565    298    	  -1.788493170304454
	612    298    	 -0.1343553420781882
	668    298    	-0.05937981049501317
	686    298    	  0.5009792952337202
	719    298    	   -3.36483870417105
	741    298    	  -3.454560357823298
	940    298    	  -2.594212199837999
	35     299    	   3.916678689381424
	42     299    	   3.002530134749846
	61     299    	   0.859054902968488
	74     299    	   3.197182029111861
	102    299    	   2.111779755964773
	111    299    	  -1.619257385665205
	144    299    	   3.314827419498389
	196    299    	   1.052032618341983
	290    299    	  -3.437210898584319
	351    299    	   3.289645332512281
	361    299    	   1.140507957497849
	416    299    	 -0.2475054954399845
	445    299    	  0.9213242516486551
	498    299    	 -0.5824346563697023
	557    299    	  -2.322923469507566
	717    299    	  -3.759143847859997
	731    299    	  -1.907778191337258
	732    299    	   3.613863870321709
	771    299    	0.004853738474126068
	841    299    	  -1.658594137830005
	910    299    	 -0.5648275784053038
	919    299    	  -1.215462798818696
	920    299    	  -3.063342634152315
	941    299    	   3.885699041134537
	51     300    	   2.126465174428404
	164    300    	   3.422104555844378
	191    300    	  0.4671668803632105
	269    300    	   1.400135620217833
	283    300    	   1.502030743985451
	312    300    	  -1.234819206052841
	326    300    	  -1.277210495098126
	329    300    	  -1.121363154203334
	330    300    	 -0.3022416775590933
	333    300    	  -2.100178620824674
	352    300    	 0.06909015964208631
	356    300    	  -3.004448089285031
	389    300    	 -0.7190690695862609
	455    300    	   3.474761843436752
	488    300    	 -0.3478018587212088
	620    300    	   3.020938168755238
	729    300    	  -1.736113938380086
	793    300    	   1.376892043918787
	882    300    	  -1.933946329138217
	884    300    	   3.965143024905186
	977    300    	 -0.7806864701121516
	991    300    	  -1.672783984650291
	46     301    	   1.076762596646679
	173    301    	   1.548902715346265
	278    301    	   1.343695024654127
	302    301    	   1.972807402709875
	315    301    	  -2.773394952888319
	363    301    	   3.412327278131771
	437    301    	  -2.484871036598864
	510    301    	  -3.537688113533747
	523    301    	    -1.5421244565128
	549    301    	   2.193626745694143
	576    301    	   3.919189762286464
	597    301    	  0.6583363025720868
	646    301    	   -3.74648978921887
	704    301    	   2.038011639396665
	803    301    	   2.558055470957447
	812    301    	  -3.479099225010303
	849    301    	   1.455378799445638
	875    301    	 -0.5775257072306825
	937    301    	   3.113499007706297
	956    301    	  -2.747492282999443
	137    302    	  -1.705614763174958
	279    302    	   1.472847657964028
	306    302    	  -1.962097886000806
	341    302    	  -3.180374580985109
	384    302    	    1.52378161136237
	402    302    	 -0.8936773598630343
	408    302    	  -3.569704998084207
	415    302    	  -3.327547654196409
	517    302    	   2.752830165788918
	614    302    	  0.6215145683947556
	664    302    	    2.49311994691059
	716    302    	  -1.736042409081032
	747    302    	  -1.517162236160209
	761    302    	   3.276832434943334
	778    302    	  -3.334002270984465
	831    302    	    -1.3837722900248
	849    302    	  -3.448517717164251
	850    302    	    1.33315206939967
	932    302    	  -2.043376083505981
	972    302    	  -3.319260339866979
	995    302    	  -3.625363983039448
	21     303    	0.003730027006813685
	24     303    	  -2.604056573754203
	25     303    	   2.424390620749626
	58     303    	   2.383777416489915
	84     303    	 -0.4150589389796644
	89     303    	    3.02953723772873
	142    303    	   2.711736678477254
	166    303    	  -3.718451276290441
	204    303    	  -3.027899905586569
	349    303    	   2.132481238866449
	363    303    	  -1.015436439316457
	540    303    	  -3.635468710044151
	559    303    	   2.321727085077077
	625    303    	  0.2704428826786778
	627    303    	   0.446422694458823
	662    303    	   2.640321257822365
	681    303    	    1.11509146779547
	683    303    	   -2.35661383641726
	709    303    	   3.739282764373013
	729    303    	   -2.86696235410262
	735    303    	 -0.6603250860517496
	759    303    	   3.594814955999523
	772    303    	  -2.445510885885689
	782    303    	 -0.9527144231613325
	856    303    	  -1.266053425737681
	982    303    	  -0.144079214029051
	984    303    	  -2.730737234806054
	32     304    	  0.4337195886456033
	82     304    	   2.832361649178137
	136    304    	  -0.972217420568791
	333    304    	  -1.702080200287551
	516    304    	 -0.1692075189990958
	533    304    	   0.080309188030804
	575    304    	  -3.217823322498157
	595    304    	  -3.644205950034878
	624    304    	 -0.4246684743206335
	626    304    	   2.684134188426721
	636    304    	   2.167058373879203
	647    304    	  -2.773547704691788
	659    304    	   1.961569695715592
	683    304    	  0.3912513351027158
	706    304    	   -3.25122923369111
	710    304    	   1.108361190701071
	727    304    	  -2.455511871006113
	734    304    	  0.7544595211532243
	739    304    	 -0.2798208539745866
	762    304    	   1.308325352756458
	765    304    	 -0.2868245673770198
	798    304    	0.004870196806671778
	932    304    	  0.9781645149822182
	985    304    	   3.045970614555278
	997    304    	 -0.7401402689237799
	26     305    	   3.430994964871087
	68     305    	   3.906940597997485
	93     305    	   2.936972520750468
	96     305    	  -2.991720459885765
	98     305    	  -1.507106880427854
	105    305    	  -2.031517880983426
	320    305    	  0.4856103865828416
	330    305    	  0.2241252643168554
	361    305    	  0.5172416663343284
	417    305    	   -1.89791067219242
	535    305    	    3.21677190028912
	566    305    	  -3.683127269001271
	590    305    	  -2.252653523465923
	687    305    	  -3.178632072721902
	827    305    	  0.5699789992393827
	853    305    	-0.02097543143712688
	87     306    	  -3.938929267199212
	98     306    	  -1.945339350935695
	110    306    	  0.2548708861017932
	180    306    	   3.005263588859357
	194    306    	  -2.437900237011677
	235    306    	   3.640742063355046
	276    306    	  0.3317241502607819
	336    306    	   3.407166696808845
	416    306    	  0.1751381401788157
	450    306    	   2.626130919263759
	469    306    	 -0.1136583369754525
	500    306    	   1.812958936119899
	557    306    	  -1.374752013652936
	581    306    	-0.05047434011961993
	601    306    	  -3.112120002094712
	638    306    	 -0.6569066553641609
	652    306    	   3.104347977370185
	864    306    	  -2.306348807321092
	867    306    	   1.174507966812005
	875    306    	  -2.474561426078231
	906    306    	    -1.3855407635614
	950    306    	   3.629177991128143
	971    306    	   1.792444045558779
	111    307    	   1.141119124899208
	150    307    	 -0.3050353435357267
	330    307    	  -1.126682626608146
	368    307    	    1.95749750265735
	392    307    	   1.338708406937639
	449    307    	 -0.6523062459436741
	456    307    	   3.006216592623953
	528    307    	  -1.992079365063496
	535    307    	  0.2853281592416241
	622    307    	  -3.672273788448551
	631    307    	 0.02745609918025149
	682    307    	   2.677380762378397
	687    307    	  0.7307537629877929
	694    307    	  -1.316572314741356
	715    307    	  -3.795130785459248
	893    307    	   3.262989047571546
	946    307    	  -3.079210824835678
	970    307    	  -1.662757496192473
	981    307    	   3.116403180694395
	991    307    	  -2.480430017449162
	135    308    	  -3.438884630538004
	266    308    	   3.976677972812522
	339    308    	  -1.039146034530898
	366    308    	  0.3045946230667615
	369    308    	   2.894252683452448
	479    308    	   -3.36227639362322
	565    308    	  -3.204713306950738
	595    308    	 -0.1694022361977967
	634    308    	  -3.855055525831439
	637    308    	 0.00770192034901207
	644    308    	   -0.34952965208773
	646    308    	  0.7461125984537009
	668    308    	   2.003525010311755
	765    308    	   3.339496094425906
	783    308    	 -0.6580944753522493
	786    308    	   1.442647306920331
	793    308    	  -2.575417856953767
	797    308    	  0.1578525547673237
	839    308    	  -3.444161738941521
	880    308    	   2.284971277362188
	895    308    	   1.351665510494106
	906    308    	   1.216386823550047
	969    308    	 -0.3612740432663233
	33     309    	  -1.298519408934991
	63     309    	 -0.7804711446075099
	100    309    	 -0.4831154218330584
	113    309    	   0.826340483886348
	171    309    	  -2.051035060571057
	229    309    	   1.910086716483388
	320    309    	   1.653767297814491
	322    309    	  -1.779963537016866
	509    309    	  -2.024300991568855
	569    309    	   3.260869986964795
	765    309    	  -1.089140983805592
	772    309    	   2.298540919226846
	785    309    	  0.4960741905942907
	863    309    	   1.098730670799841
	981    309    	   1.388257930701719
	6      310    	  -3.498450122540095
	147    310    	 0.08989462819411198
	168    310    	 -0.3058010918580933
	201    310    	  -1.295879467062596
	256    310    	  -3.134344722672526
	278    310    	 -0.5177206380840951
	333    310    	   1.138073767134022
	397    310    	   3.857347346775861
	446    310    	  -3.190019771079542
	481    310    	  -3.806617140679907
	492    310    	   1.746479241990707
	519    310    	   2.500847689109317
	611    310    	 -0.9101012185728647
	750    310    	  0.7324231885058916
	971    310    	  -2.392926293608233
	20     311    	  0.8100577987777342
	29     311    	  -3.990668166424459
	34     311    	 -0.2458121312064177
	127    311    	  -1.780437013963441
	171    311    	  0.2537369822402189
	213    311    	  -3.442903808989983
	230    311    	  0.6814435369714369
	266    311    	  -3.973310939955204
	290    311    	  -1.203572506645495
	295    311    	 -0.1602422651649649
	314    311    	  -1.079532819371453
	364    311    	-0.03150461801863491
	409    311    	  0.5769786595259694
	444    311    	  -3.361229888797379
	445    311    	  -3.303302541050735
	465    311    	  0.9302896917473014
	526    311    	  -1.529750416767667
	551    311    	  0.8920329310428503
	558    311    	  0.5107805265629572
	583    311    	   1.080020187925557
	703    311    	   3.889881167509538
	714    311    	   1.643999791538342
	736    311    	  -1.685396916086505
	921    311    	  -1.023776112601057
	1000   311    	  -3.088583781890843
	7      312    	   2.491976804329072
	124    312    	   1.821232943712377
	166    312    	 -0.0106006134350789
	197    312    	  0.5094227960842765
	213    312    	 -0.8843176946436602
	243    312    	   -1.94213961341518
	244    312    	  -2.011839012620896
	245    312    	  -3.207072622704819
	292    312    	   1.902750595427467
	328    312    	  -1.112034606333838
	338    312    	  -2.005488048310153
	429    312    	   2.948778505878885
	453    312    	   2.316452670058446
	459    312    	   1.790626960709051
	462    312    	  -2.349419652647069
	515    312    	  -2.321647606008522
	523    312    	   1.514259389375457
	603    312    	  0.3264288140118259
	613    312    	   3.924667999113289
	615    312    	  -2.308987177120981
	627    312    	 -0.9737742305611139
	651    312    	   1.134104962057483
	698    312    	  -2.828959345272258
	704    312    	  -3.138376660243783
	771    312    	   1.576782534633196
	773    312    	   2.004877346570081
	872    312    	  -1.907878822604138
	943    312    	   1.333814183871175
	961    312    	  -2.370424552993115
	30     313    	  -3.702522039274928
	42     313    	 -0.4760252593439191
	43     313    	   2.223769887454701
	153    313    	  -1.505875783742348
	208    313    	  -0.120087342392694
	245    313    	   2.730430200104802
	257    313    	 -0.3534417060918367
	268    313    	  -2.822356204885224
	281    313    	     1.0612926804746
	302    313    	   -3.02598265513125
	391    313    	  0.3199151960759963
	448    313    	  -1.849342270684122
	496    313    	    -1.9035891359223
	515    313    	  -3.931314185229742
	551    313    	  0.3974720371875318
	564    313    	   2.956933680436078
	621    313    	   1.377411416441859
	622    313    	 0.09443754520939507
	805    313    	   2.250622077961742
	814    313    	   1.112946561124617
	826    313    	   1.950534070818934
	916    313    	   1.582253268725356
	939    313    	 0.09452303317120414
	23     314    	  -2.689961362020095
	35     314    	   3.618732433588585
	94     314    	   2.210922929556538
	116    314    	   3.705838966977708
	164    314    	   3.311270076460796
	191    314    	   3.673758264479114
	226    314    	  -1.098399291326478
	328    314    	  -1.965628652817397
	367    314    	   1.209221950363937
	381    314    	 -0.9717768342102771
	412    314    	 -0.1818218064409782
	464    314    	  0.3756446337213948
	549    314    	  -3.715285118536691
	591    314    	  -2.474097348039084
	634    314    	 0.08177735101514383
	690    314    	   3.572575505623862
	705    314    	   3.740215487657215
	742    314    	    1.46305633590699
	751    314    	   2.644462338948838
	864    314    	  -2.804404645601476
	933    314    	 -0.6959341600052706
	966    314    	  -2.318220655582016
	107    315    	  -2.845901533423877
	142    315    	  0.1583551672093364
	186    315    	   2.767385433785331
	330    315    	 -0.1549054031050323
	387    315    	   2.716464235780977
	470    315    	 -0.8254688628136502
	482    315    	   3.501531596994741
	606    315    	  0.2068907749871212
	608    315    	   3.281270108782347
	626    315    	  0.2433048878998054
	656    315    	  -3.935741610795139
	691    315    	  -2.404958966376706
	707    315    	   3.585219681069823
	732    315    	   2.210068496973285
	734    315    	  0.2011720222426447
	778    315    	  -2.576168435894031
	855    315    	  -1.135593584336151
	12     316    	  -2.361139311623359
	46     316    	   1.148961840732471
	55     316    	 -0.5180163330016732
	61     316    	   -1.86424580862012
	114    316    	   1.067380162452991
	161    316    	   -3.67095850020226
	204    316    	  -1.913713193458372
	273    316    	   -3.74931767198691
	283    316    	  -3.369285836522135
	371    316    	  -1.274882255715729
	417    316    	   -2.18466753800617
	423    316    	  -1.511312844935484
	519    316    	 -0.2528891396955069
	535    316    	   3.510372373978781
	539    316    	   -2.54481010816284
	613    316    	   1.895061097058962
	643    316    	  -2.888228937465804
	647    316    	  0.9837272451183416
	654    316    	   -1.64560617396869
	670    316    	  -1.539455975191415
	704    316    	  -2.696528717268505
	710    316    	  -3.773467887087477
	783    316    	   3.406152754745517
	803    316    	   1.238300381804956
	821    316    	  0.6356002560982486
	881    316    	  -1.894930488381037
	902    316    	  0.2726324481296505
	930    316    	   1.188160265417844
	938    316    	  -1.277807744814925
	956    316    	  -1.102800371638872
	45     317    	   1.131809628164307
	128    317    	  0.5142072199444323
	130    317    	   1.015644686769528
	172    317    	   1.191758664879836
	175    317    	 -0.8573552951483778
	180    317    	  -2.534862040791131
	224    317    	   3.728916957848201
	225    317    	  -1.683963782006858
	467    317    	  -3.733311280483991
	576    317    	  -2.177665251389922
	578    317    	  -0.612778561475118
	606    317    	  -2.786744791449395
	621    317    	  -1.846323861668969
	648    317    	   1.155308595465174
	661    317    	   2.725418656470914
	717    317    	  -3.930650982973469
	833    317    	 -0.5129578693364549
	18     318    	    -1.6431034159116
	46     318    	  -1.398342809359703
	47     318    	  -1.313131558388998
	129    318    	   3.891861826131056
	147    318    	  -1.140983941564794
	178    318    	   3.665880899720769
	313    318    	   2.693661864238634
	429    318    	  0.1203483064288031
	447    318    	   1.639870974067539
	508    318    	   2.616701889138995
	596    318    	   -1.18616414684158
	611    318    	-0.07118055413997748
	655    318    	   2.613417658309181
	664    318    	  -2.133052273715405
	699    318    	   3.049911535833921
	722    318    	  0.4124852998240316
	736    318    	   1.534031334116138
	764    318    	   1.803822389712474
	811    318    	  -1.049561085668188
	855    318    	   2.078628062307196
	882    318    	  0.1640461739916566
	3      319    	  -3.496579229597272
	66     319    	   1.116066420970515
	207    319    	  0.9425590061315141
	242    319    	   2.161084576584904
	387    319    	 -0.3855892291225445
	434    319    	 0.02708685213098594
	448    319    	  -1.895543388042386
	469    319    	   1.744330453567361
	579    319    	  -1.119714042693243
	597    319    	   0.658237329059391
	771    319    	  -3.015940419871332
	792    319    	  -3.753821540509267
	952    319    	   2.320115449987406
	996    319    	    2.30291581074843
	136    320    	   3.941812500330532
	238    320    	  -1.398825718741317
	272    320    	  0.6339136830688981
	280    320    	   2.424929308902905
	353    320    	  0.8907259539192198
	417    320    	   2.292688730309107
	432    320    	  -2.534814595493867
	444    320    	   3.809258982450356
	473    320    	  -2.772702864731058
	476    320    	   3.198690697177635
	641    320    	 -0.3350363691966218
	777    320    	  0.6638404450676596
	916    320    	   0.930687467069685
	930    320    	   1.409580877707144
	27     321    	   1.323985277360299
	64     321    	   -1.45497116700512
	163    321    	   1.208397465389407
	173    321    	  0.4079368246756196
	224    321    	-0.09268944528544765
	259    321    	   1.970829631188339
	293    321    	   2.452213979536767
	336    321    	  0.2506732662444344
	486    321    	  -2.057255635996003
	588    321    	 -0.7637384481559222
	644    321    	  -2.544862638481363
	653    321    	   -3.35815531730566
	821    321    	   2.533504243257225
	936    321    	  -1.440331893712437
	956    321    	   1.234153865479936
	1      322    	   3.144418991703735
	3      322    	  0.9928881586496194
	54     322    	   -1.89007456874944
	109    322    	  -1.544775164474163
	149    322    	  -3.222265984500882
	347    322    	   -2.55280505425893
	449    322    	  -3.311075575328933
	519    322    	  -2.307770862387386
	538    322    	   1.918753772004859
	577    322    	  -1.872595994673947
	634    322    	  -1.568061488479405
	648    322    	   1.271563983183151
	680    322    	  -2.228496889690168
	695    322    	 -0.9448604085225893
	704    322    	 -0.5581511317557428
	759    322    	   2.054965483981634
	836    322    	  -3.623346641484344
	908    322    	  -3.186567164578739
	927    322    	   1.500758095411936
	984    322    	  0.4992946146518431
	993    322    	  0.3793941980131876
	995    322    	  -3.492462944003038
	5      323    	 -0.5878829418625138
	32     323    	   1.525126366654935
	70     323    	  -1.634599032641667
	185    323    	   3.094184252942998
	296    323    	    2.78530523496927
	321    323    	   2.084281246217099
	536    323    	 -0.7024150438152326
	538    323    	  0.4946460856565489
	561    323    	   2.437357674556485
	578    323    	  -2.969282712307424
	666    323    	   0.134948438096302
	710    323    	   3.325221720768708
	722    323    	  -3.359565857499636
	776    323    	   1.378906088591975
	788    323    	  -1.940674613202305
	939    323    	  -3.351381491567651
	952    323    	   2.180367938326843
	979    323    	  0.1986795683385241
	2      324    	   2.633299398530879
	33     324    	   -0.21570597040267
	37     324    	    1.11088873311453
	80     324    	  0.4322883581893002
	81     324    	   1.296466904364744
	191    324    	   0.855151100482396
	255    324    	   2.487055897008188
	263    324    	  -1.498779861954404
	280    324    	   3.786894731124348
	355    324    	   2.174986085935955
	454    324    	 -0.2172673513261913
	536    324    	   2.510358597389589
	601    324    	  -1.400875205826422
	644    324    	  -3.506364956268279
	727    324    	   2.211984000267454
	735    324    	  -2.083721271755044
	741    324    	    3.20406606383811
	751    324    	  -2.521469286885797
	796    324    	   -1.37879657250773
	951    324    	  -1.117636943756434
	979    324    	   3.207505065578736
	992    324    	  -1.963538865541825
	15     325    	   -2.77535157966211
	59     325    	   2.245731401371645
	239    325    	 -0.8676209099905661
	247    325    	    1.86092737590006
	293    325    	  -1.639645925555213
	304    325    	   1.313719956816044
	369    325    	   3.704850785296807
	372    325    	   1.447958054695259
	374    325    	  -1.614716025821266
	423    325    	 -0.6349848306900752
	434    325    	 -0.7512762345146742
	454    325    	   -3.61237373930047
	457    325    	 -0.3309852724573505
	475    325    	   1.487941666267785
	489    325    	  0.7253596357653658
	543    325    	  0.7843495182620126
	553    325    	   3.961705837380936
	581    325    	 -0.3222343904535445
	669    325    	  0.5529282337766741
	671    325    	   3.934203259616254
	699    325    	   3.863182760711378
